1466	00101100011100111
1467	00101100011101011
1468	00101100100011111
1469	00101100100101111
1470	00101100100110111
1471	00101100100111011
1472	00101100101001111
1473	00101100101010111
1474	00101100101011011
1475	00101100101100111
1476	00101100101101011
1477	00101100110001111
1478	00101100110010111
1479	00101100110011011
1480	00101100110100111
1481	00101100110101011
1482	00101101000011111
1483	00101101000101111
1484	00101101000110111
1485	00101101000111011
1486	00101101001001111
1487	00101101001010111
1488	00101101001011011
1489	00101101001100111
1490	00101101001101011
1491	00101101010001111
1492	00101101010010111
1493	00101101010011011
1494	00101101010100111
1495	00101101010101011
1496	00110000001111111
1497	00110000010111111
1498	00110000011011111
1499	00110000011101111
1500	00110000011110111
1501	00110000011111011
1502	00110000100111111
1503	00110000101011111
1504	00110000101101111
1505	00110000101110111
1506	00110000101111011
1507	00110000110011111
1508	00110000110101111
1509	00110000110110111
1510	00110000110111011
1511	00110000111001111
1512	00110000111010111
1513	00110000111011011
1514	00110000111100111
1515	00110000111101011
1516	00110001000111111
1517	00110001001011111
1518	00110001001101111
1519	00110001001110111
1520	00110001001111011
1521	00110001010011111
1522	00110001010101111
1523	00110001010110111
1524	00110001010111011
1525	00110001011001111
1526	00110001011010111
1527	00110001011011011
1528	00110001011100111
1529	00110001011101011
1530	00110001100011111
1531	00110001100101111
1532	00110001100110111
1533	00110001100111011
1534	00110001101001111
1535	00110001101010111
1536	00110001101011011
1537	00110001101100111
1538	00110001101101011
1539	00110001110001111
1540	00110001110010111
1541	00110001110011011
1542	00110001110100111
1543	00110001110101011
1544	00110010000111111
1545	00110010001011111
1546	00110010001101111
1547	00110010001110111
1548	00110010001111011
1549	00110010010011111
1550	00110010010101111
1551	00110010010110111
1552	00110010010111011
1553	00110010011001111
1554	00110010011010111
1555	00110010011011011
1556	00110010011100111
1557	00110010011101011
1558	00110010100011111
1559	00110010100101111
1560	00110010100110111
1561	00110010100111011
1562	00110010101001111
1563	00110010101010111
1564	00110010101011011
1565	00110010101100111
1566	00110010101101011
1567	00110010110001111
1568	00110010110010111
1569	00110010110011011
1570	00110010110100111
1571	00110010110101011
